UnitID,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
139630,67,58,61,55,63,62,64,67,52,65
153302,77,67,69,70,83,85,50,48,49,61
232025,76,74,76,70,70,73,73,72,73,75
139658,95,95,93,94,94,95,94,95,96,94
155025,77,75,73,71,72,73,73,70,69,73
165699,86,83,84,86,86,83,81,83,88,80
124487,100,0,100,50,50,33,14,43,50,45
224712,,,,,,,,,,
409254,,,,,,,,,,
217998,63,54,49,61,61,60,83,63,78,77
241951,93,86,90,92,86,85,84,83,79,76
144971,59,62,71,70,82,64,64,59,67,69
177339,80,79,79,76,71,75,73,67,79,74
212443,,,,,,,,,,
385619,62,65,64,59,60,75,72,66,70,82
196680,,,,,,,,,,
460376,100,67,11,60,,,,,,
129242,90,90,90,89,89,89,87,87,88,89
184694,80,85,81,78,82,82,73,76,72,71
184603,73,80,74,75,74,67,76,70,69,71
237367,62,66,65,69,65,64,61,64,61,63
153320,83,68,83,77,80,67,70,77,80,79
443049,50,67,63,71,67,70,80,73,100,83
212452,0,0,78,71,89,20,100,,,
494597,,,,,,,,,,
443058,,33,67,100,0,50,,67,100,67
196042,80,84,83,81,79,80,82,80,84,80
191126,89,89,89,89,90,89,88,85,84,
101189,61,54,58,54,57,60,50,57,59,66
198543,74,69,78,67,79,74,71,76,70,69
114433,100,78,88,,64,53,52,58,54,51
184612,78,77,76,84,84,79,76,74,70,63
169910,76,76,79,75,80,72,77,70,71,70
232089,54,49,48,59,55,48,49,53,55,59
114549,,,,,,,,,,
172440,50,68,31,46,55,60,57,49,48,63
165802,62,63,60,62,58,60,56,64,71,51
220181,78,81,81,78,81,82,70,85,79,72
165820,74,73,78,75,75,77,78,75,73,78
133711,74,69,72,71,72,69,67,70,77,74
133650,80,81,83,83,85,81,82,80,79,81
133669,81,82,79,77,78,75,77,78,79,80
133809,72,62,74,63,77,64,67,71,72,63
135160,,,,,,,,,54,52
433660,80,78,79,79,79,78,77,76,75,74
133881,79,81,80,83,79,76,80,79,80,75
480569,,,,,,,,,,
133951,89,90,88,88,88,84,84,82,82,83
133979,64,57,56,60,62,63,69,70,67,69
482936,69,79,72,83,77,,,,,
134079,82,82,80,81,80,81,78,76,77,74
133508,,,,,,,,,,
133702,,,,,,,,,,
134097,93,93,94,93,93,92,92,91,92,92
177418,68,74,80,80,79,68,79,70,74,67
114716,,,,,68,73,71,69,69,74
191241,91,90,91,91,91,89,91,88,88,89
155061,74,73,71,71,70,68,65,68,63,69
127185,62,62,57,65,63,52,65,61,65,63
139719,73,75,76,75,78,57,59,58,59,64
165866,74,70,76,74,74,75,73,74,74,75
218061,69,67,65,68,69,68,67,65,67,68
160074,74,77,75,60,68,52,60,70,67,67
114734,,,,,,,,,,
205957,88,86,87,84,86,87,86,87,84,88
212577,90,92,92,91,92,91,92,92,93,94
150604,74,76,75,74,80,79,73,76,78,76
182795,68,60,70,62,67,67,67,63,62,69
202806,47,29,20,45,50,22,47,35,32,34
441982,99,100,99,99,91,96,96,96,92,100
220215,83,82,80,78,81,74,78,71,71,76
114813,74,76,79,86,80,81,83,78,73,80
155089,69,75,74,63,74,68,65,60,66,65
127200,,59,59,61,56,56,57,59,58,57
156727,,,,,,,,,,
162584,74,77,74,77,76,75,77,72,71,74
114840,,,,,,,,,,
218070,89,88,93,88,89,89,87,88,89,89
481030,,,,,,,,,,
131450,75,72,63,80,67,67,69,77,70,73
224961,,59,53,53,46,47,52,39,44,59
212601,82,83,85,78,84,84,79,80,79,80
198561,74,76,71,67,73,74,72,67,70,73
145275,,,,,,,,,,
456542,,,,,,,,,,
212656,73,76,80,81,83,84,77,79,76,76
208822,85,81,83,81,81,83,83,82,80,85
232186,86,87,88,87,87,88,87,86,87,86
131469,92,93,91,90,94,93,92,92,94,94
156745,71,63,67,66,72,67,76,75,71,83
131496,97,96,96,96,96,96,96,96,96,96
139861,86,85,84,85,86,85,85,86,83,85
447689,67,65,67,69,66,68,63,62,68,70
139700,80,100,,,,,65,61,63,60
139755,97,97,97,97,97,96,96,95,95,94
485111,,,,,56,54,,,,
139931,78,78,79,81,82,81,80,77,80,80
139764,68,62,65,70,74,70,65,63,65,66
139940,82,84,83,83,80,81,82,83,83,84
184773,79,74,72,85,78,70,71,71,65,75
212674,92,91,90,90,91,89,88,91,92,89
494551,,,,,,,,,,
237385,54,55,65,70,62,65,63,65,78,58
230889,80,50,50,67,60,50,67,57,71,75
202903,89,93,96,71,67,78,76,61,78,65
115083,,,,,,,,,,
130989,70,75,82,70,70,76,55,70,78,76
235316,94,94,94,92,95,92,94,94,91,92
202912,,,,,,,,,71,78
129154,,,,59,59,62,54,57,44,33
165936,83,83,83,86,85,81,83,80,82,81
139968,51,42,63,62,71,,100,,100,
165945,,,,,,,,,,
150668,76,73,78,82,78,77,77,85,79,78
162654,75,77,78,79,82,77,85,84,81,83
145336,52,53,54,55,59,,,,,
170000,72,61,61,66,56,68,66,62,60,79
150677,84,84,79,83,80,81,77,85,79,78
461528,80,,100,100,83,70,33,,45,
481058,100,50,80,86,89,95,88,,,
481401,100,,,0,,,,,,
153366,76,61,62,66,62,60,70,68,68,68
115214,,,,,,,,,,
159009,74,72,68,60,69,68,69,69,68,65
170082,85,85,83,84,84,83,82,82,82,84
153375,68,71,67,68,74,71,69,73,64,68
183257,78,32,43,58,56,52,60,59,60,57
212771,,,,,,,,,,
235334,,,,,62,53,63,62,66,69
225070,,62,60,51,59,62,56,44,62,74
182306,56,63,76,82,65,65,79,42,58,54
170091,71,59,56,38,57,46,39,49,53,70
235343,,62,,,,62,62,60,64,60
198598,65,60,87,54,56,52,60,47,64,60
218113,,50,54,53,52,49,49,52,55,50
145372,62,70,73,67,82,70,73,62,67,75
153384,94,92,96,93,94,94,93,95,93,93
212805,90,88,89,94,89,92,88,91,88,91
240745,60,62,67,72,58,62,67,60,66,1
494560,,,,,,,,,,
198613,66,68,66,74,67,74,72,71,76,77
134343,,,,,,,,,,
173647,88,87,89,89,89,91,92,90,93,92
212832,78,82,84,84,80,73,82,77,85,80
495314,,,,,,,,,,
225201,48,69,63,67,38,45,35,15,,57
191515,94,94,96,94,93,96,94,96,94,95
173665,78,74,84,79,79,83,81,81,80,80
232256,79,81,84,80,83,83,78,78,81,78
166018,67,79,76,79,81,78,81,82,78,83
232265,75,74,78,81,81,80,76,65,67,74
177542,61,59,50,54,52,57,62,62,61,60
150756,79,75,79,82,82,82,81,83,80,81
225247,67,68,75,71,68,64,63,66,65,67
107044,85,85,83,82,85,82,82,81,81,80
177551,55,65,55,51,47,51,43,44,44,39
446640,71,72,67,54,48,55,63,54,62,34
129491,,,,,,,,,,
191533,74,69,70,75,74,78,72,73,77,73
166027,97,99,98,97,98,98,97,97,97,98
115409,97,97,98,98,96,97,99,98,96,99
155140,,,,,,,,,,59
181127,66,66,68,65,71,74,66,72,74,73
111045,,,,,,,,,,
212911,96,97,97,97,97,97,98,97,98,96
141644,58,60,65,65,70,70,69,69,67,73
173683,,,,,,,,,,
166045,,,,,,,,,,
145497,89,88,94,39,22,23,22,27,9,10
203067,,,,,,,,,,
203085,72,67,67,78,62,68,65,62,64,56
191597,,,,,,,,,100,91
166054,88,100,71,93,81,100,52,54,85,57
107071,62,64,65,60,58,60,57,59,58,62
107080,89,86,83,87,79,87,88,86,80,86
170240,,,,,55,57,42,47,48,51
198677,,80,100,75,50,50,100,63,50,88
101453,100,100,100,67,0,57,100,25,50,50
235422,74,64,76,71,74,68,68,57,48,56
200785,20,29,46,17,,,100,25,20,
140340,29,46,23,24,43,52,32,44,48,46
101365,25,50,50,,50,0,50,50,100,50
459851,86,33,100,60,50,44,62,25,29,
459842,70,73,50,78,57,25,65,40,56,0
240392,30,33,50,30,39,33,43,35,47,58
174154,57,47,50,50,56,100,33,86,33,67
433536,33,0,30,47,78,100,25,33,100,75
386472,80,50,100,33,100,50,40,100,100,50
155177,85,67,94,92,,64,76,69,71,78
198695,83,81,79,82,81,77,75,75,79,79
485403,,,,,,,,,,
235431,,,,,,63,59,58,58,57
191621,78,68,71,72,78,74,75,67,68,70
170286,96,91,93,94,96,,,,,
203128,68,76,70,70,66,69,76,75,75,76
191630,88,86,86,85,86,87,88,89,87,89
134510,79,77,67,74,75,59,67,63,68,77
367884,48,48,53,32,51,60,49,53,57,54
191649,83,82,81,82,80,80,78,78,80,77
232308,89,78,77,69,81,80,67,70,67,74
129534,100,80,100,100,100,,86,57,50,100
150774,34,40,45,60,53,62,65,65,54,64
239743,52,46,74,70,64,73,72,74,56,63
212984,73,79,78,76,77,73,78,76,79,75
115728,67,63,82,74,60,72,74,72,70,87
457086,,,,,82,75,83,83,92,79
162760,74,71,78,81,75,76,78,77,76,77
443076,,,,,,,,,,
170301,91,89,88,91,88,91,88,90,89,87
120537,72,58,72,67,91,81,73,74,67,70
457226,,,,100,,,,100,100,100
191676,79,91,80,86,84,87,88,88,86,83
225399,71,69,72,67,70,66,63,68,67,63
246345,,,,,,,,,,
225548,43,49,48,51,63,54,61,61,57,67
131520,86,85,94,86,89,85,82,81,83,83
164368,78,76,70,97,,,,,,
242121,44,64,100,50,56,43,60,93,80,
115755,75,71,68,71,75,74,78,73,74,74
115773,100,100,100,88,67,77,69,67,67,53
101435,62,67,65,62,66,70,62,55,60,59
150941,82,82,80,81,79,86,79,73,80,76
449348,100,0,,,100,100,100,100,100,50
487524,73,75,77,76,73,,,,,
225575,56,64,51,60,54,57,51,57,50,50
193405,,,,,,,,,,
142276,64,63,64,68,72,73,68,62,61,62
127273,,,,,,,,,,
434584,,,50,45,45,81,40,38,58,42
145691,78,77,77,78,79,76,81,72,83,86
145628,,,,,,,,,,
145725,88,86,90,90,87,87,86,87,89,88
145813,79,79,81,81,82,81,82,82,85,85
145646,84,91,89,93,93,92,88,89,90,91
213011,86,75,78,79,83,79,82,80,83,83
465812,43,46,63,63,84,20,,25,12,
495280,,,,,,,,,,
134608,,,,,,,,,,
151290,68,63,60,56,52,56,55,56,59,61
492962,43,60,,,,,,,,
151324,65,62,68,64,64,64,64,61,58,64
213020,72,71,72,75,76,75,73,75,74,77
151351,90,91,91,91,89,89,90,88,89,90
151388,63,65,66,67,64,63,67,67,66,64
151333,64,60,60,63,65,64,61,63,64,61
151360,64,66,69,65,66,67,68,67,63,69
151111,73,72,75,74,74,71,72,72,72,74
151342,68,63,66,64,66,66,63,63,64,63
151379,61,59,59,62,62,62,61,59,64,63
151801,79,79,78,82,82,84,78,74,75,77
488679,,,,,,,,,,
145886,,,,,,,,,,
462044,,,,,,,,,,
187745,56,51,61,50,70,67,69,61,72,52
489335,,,,,,,,,,
493363,,,,,,,,,,
454838,,,,,,,,,,
455804,,,,,,,,,,
242626,72,70,77,71,75,76,72,55,70,73
242635,74,70,73,76,73,73,75,76,76,76
242644,71,69,74,73,79,83,73,55,69,67
242705,76,71,76,72,73,74,76,68,74,74
242680,75,70,77,74,74,73,76,74,71,73
242699,78,74,71,75,70,72,69,59,71,59
242653,74,69,72,71,72,74,71,66,73,71
242662,75,77,76,76,76,76,79,71,73,73
242617,80,78,80,71,79,81,80,74,75,75
242723,,,,,,,,,,
404222,,,,,,,,,,
140146,,,,,,,,,,
436614,75,100,89,67,79,89,50,78,57,67
448691,,,,,,,,,,
443128,,,,,,,,,,
191931,72,75,75,77,77,83,83,81,84,85
153603,87,87,87,88,87,86,87,86,88,86
153621,55,67,59,49,47,58,44,43,42,39
441238,,,,,,,,,,
191968,87,85,83,85,86,85,88,84,83,86
170444,100,,100,100,58,54,57,55,56,56
175856,77,53,61,71,78,78,76,73,73,75
101480,76,75,74,78,74,72,71,67,68,68
134945,74,77,71,71,68,73,72,61,60,60
232423,89,90,90,91,91,92,92,91,91,91
225885,47,57,42,49,52,55,58,55,44,47
192040,97,92,91,97,100,97,97,98,96,98
107141,82,80,82,85,81,84,82,84,78,75
203368,89,83,86,84,85,85,88,87,89,86
116712,,,,,,,,,,
462354,78,80,81,71,70,76,74,71,68,
162928,97,97,97,96,97,97,97,97,96,96
445708,71,67,67,69,76,74,72,73,73,75
439288,63,64,76,71,75,69,81,74,77,67
414823,70,70,69,70,69,69,70,65,67,69
460349,25,0,33,0,,,,,,
217235,75,71,76,78,78,79,79,75,74,75
198756,66,69,69,65,68,66,56,72,74,70
220473,74,69,79,76,74,67,80,75,73,69
132879,46,56,69,55,67,39,75,75,62,78
101541,60,62,58,68,70,56,60,71,65,63
146339,76,69,72,74,73,69,72,68,75,68
461139,,,,,,,,,,
213251,86,84,81,85,86,88,88,90,85,84
170532,88,91,90,88,92,92,92,92,90,91
155308,60,40,33,100,100,0,,,,
177746,78,82,77,81,76,77,74,70,69,77
179812,,,,,,,,,,
490601,,,,,,,,,,
155399,86,85,84,85,83,83,81,80,82,81
155414,68,58,55,59,63,63,62,48,58,58
185262,74,72,76,73,74,75,74,72,80,81
440031,,,,,,,,,,
183062,76,72,71,75,73,76,76,76,79,77
192165,83,96,92,88,93,95,96,96,83,93
135081,75,79,90,92,89,75,74,84,84,60
486840,80,79,78,80,78,,,,,
177816,,88,83,100,75,88,100,100,83,86
203447,57,49,44,56,57,55,49,44,45,59
203456,52,41,68,40,56,54,60,58,47,63
203526,60,62,60,65,67,57,61,54,60,68
203517,81,81,80,82,81,82,78,77,75,79
203492,64,52,55,58,63,58,56,62,50,57
203465,61,65,66,65,62,64,63,59,61,65
203474,57,60,63,53,56,58,55,46,50,64
203483,61,67,63,67,63,61,69,55,65,66
157100,50,70,56,51,52,52,53,57,67,66
157030,64,67,53,93,85,58,62,64,50,56
157058,66,56,68,60,60,44,52,45,50,54
157076,69,69,68,67,62,66,65,54,54,61
203535,89,91,93,91,93,94,96,94,94,92
461847,83,,,,33,14,80,67,,
203544,74,71,72,62,57,63,52,54,64,88
169983,90,91,93,95,93,92,92,92,89,89
192192,79,70,68,70,72,73,72,76,75,65
213303,58,62,72,66,68,65,71,66,70,65
220516,65,66,70,67,73,76,69,75,67,68
213321,72,74,73,77,72,75,76,77,79,79
146427,81,81,87,87,83,88,88,88,89,88
213349,74,74,74,73,73,73,73,71,77,77
171881,67,75,68,70,62,59,79,76,73,77
213358,73,70,67,68,78,72,72,66,73,69
213367,71,74,76,75,78,81,82,80,81,79
117627,78,78,75,76,78,77,76,77,75,73
165264,,,,,,,,,,67
260372,37,67,26,24,33,41,53,55,55,41
213376,100,20,,55,53,54,52,52,57,52
213385,94,93,95,94,95,93,91,95,95,94
140234,70,60,65,66,67,61,61,60,65,62
117168,79,78,85,85,84,76,84,73,67,86
203580,60,67,61,70,68,67,71,64,62,72
407629,,,,,,,,,,
146481,88,83,85,83,84,85,82,83,83,84
146490,,,,,,,,,,
170639,71,77,67,72,70,75,75,70,69,68
235699,,,,,,,,,58,65
135188,,,,,,,,,64,62
238980,61,67,70,62,80,69,70,81,70,54
146533,,,,,,,,,,
226091,66,64,64,63,58,60,53,54,65,65
213400,75,81,76,78,79,75,72,74,76,79
213446,,,,,,,,,,
218229,68,64,63,70,69,68,61,61,64,68
247649,57,47,90,67,,69,69,55,51,64
220598,58,50,50,62,53,45,49,50,52,57
207209,60,52,55,59,64,67,70,57,56,46
240620,65,65,60,58,56,57,53,58,58,56
226134,,68,80,68,66,63,61,68,69,71
166391,74,68,73,80,75,75,74,72,64,70
117283,,,,,,,,,,
170675,74,81,82,79,81,82,82,74,77,77
239017,87,85,88,91,89,90,88,90,89,88
192323,87,84,84,86,88,86,88,85,83,82
220604,57,62,53,50,43,58,46,50,50,58
213507,74,82,81,82,85,85,83,86,86,83
220613,78,80,81,77,79,80,77,72,72,71
198808,60,67,64,58,63,66,60,55,67,57
213543,93,94,96,95,95,96,94,93,95,93
198835,72,68,73,72,64,76,62,62,65,69
166452,81,80,80,80,80,76,79,79,76,75
226231,76,78,82,78,69,83,77,78,74,76
209056,86,82,83,85,83,84,86,89,88,83
146612,84,82,80,79,84,83,82,82,77,82
142328,60,63,57,58,57,61,60,50,56,52
157207,,,,,,,,,,
232557,81,82,84,83,75,69,69,68,73,71
117520,,,,,,,,,,
117104,59,75,61,72,63,51,63,70,68,63
140252,65,63,59,74,62,64,69,59,69,75
218238,67,52,51,51,56,60,58,55,59,66
146667,77,85,82,57,67,83,67,82,68,75
146676,49,43,65,41,38,54,43,55,45,53
220631,77,75,73,70,65,69,74,66,71,62
213598,71,78,68,73,77,76,72,67,70,75
117557,100,100,75,75,75,75,73,67,78,84
177940,54,50,53,47,46,65,53,36,48,49
177968,64,70,73,70,66,70,71,72,70,73
157216,64,61,57,63,61,62,57,58,54,59
209065,84,79,81,82,86,89,80,88,84,79
437325,,,,,,,,,,
437316,,,,,,,,,,
219976,83,81,79,85,84,80,77,76,71,73
198862,56,50,42,50,57,55,53,48,51,56
213613,67,65,70,73,70,68,70,71,69,69
177986,50,29,,,,,,,,
117636,,,,,,,,,,
227182,53,54,67,68,62,65,62,62,69,70
192448,76,74,78,74,72,75,72,68,68,74
232566,75,75,81,80,80,79,82,81,79,80
166489,89,63,82,33,82,75,62,75,75,75
203748,,,63,67,67,63,60,58,56,57
153825,76,81,76,79,81,81,81,75,80,78
474863,67,13,73,54,69,63,91,50,,
159568,67,63,55,50,58,54,53,64,62,57
159391,83,84,83,83,85,85,82,83,84,84
159373,,,,,,,,,,
435000,,,,,,,,,,
159382,58,56,59,56,66,64,54,43,62,62
159416,65,63,64,61,65,66,66,66,65,69
159647,80,79,80,81,80,80,79,76,74,74
157298,,,,,,,,,,
203757,66,69,67,72,64,59,62,62,55,61
235750,,54,61,55,58,62,55,54,57,57
117946,89,90,91,88,91,90,91,89,92,89
146719,85,85,83,82,86,86,85,87,87,85
163046,88,88,85,86,86,87,87,88,89,87
159656,78,85,80,79,77,80,80,73,77,82
226383,71,69,69,65,73,72,70,65,62,61
153834,84,84,83,84,85,85,87,88,87,87
135364,,0,0,50,100,100,67,55,0,50
173896,,,,,,,,,,
146728,,,,,,,,,,
213668,77,75,80,79,79,82,79,81,86,77
132657,71,72,69,68,73,69,69,69,60,61
106342,68,71,62,66,64,74,70,72,60,64
173902,93,96,93,93,95,94,95,94,94,96
192624,85,89,100,82,92,100,96,85,97,100
146825,72,73,63,68,71,72,67,68,46,49
238263,,,,,,,,,,
170806,76,76,73,84,82,80,82,84,82,81
182917,96,73,79,71,100,82,,,92,71
153861,56,53,75,70,90,72,82,77,80,73
161509,64,71,72,61,65,75,63,75,77,80
161022,,,83,67,100,50,100,50,0,67
161299,80,84,77,86,83,78,75,74,73,79
490753,,,,,,,,,,
203775,61,73,70,78,70,70,71,63,71,71
151777,67,60,64,59,69,69,69,68,72,72
155496,61,51,35,44,62,60,75,71,63,69
192703,81,82,85,89,84,84,88,88,83,83
192712,90,89,96,93,92,81,90,86,91,88
192749,70,70,74,76,82,79,75,73,68,76
213774,48,58,59,65,55,60,58,60,64,62
213783,73,71,71,72,76,75,72,72,72,70
446394,,,,,,100,100,,,0
239071,79,72,67,72,77,76,72,68,76,81
192785,86,100,67,80,88,,75,100,65,50
151786,83,77,78,77,80,74,70,69,72,74
239080,68,65,69,70,66,73,68,70,66,67
203845,79,73,67,63,73,74,72,75,77,77
192819,88,87,89,90,91,91,90,89,92,88
230940,70,61,81,74,74,67,82,66,64,77
440411,,,,,,,,,,
239105,90,87,89,89,90,89,91,88,90,88
198899,63,63,59,57,59,56,58,54,60,54
123943,,,,,,,,,,
237525,73,72,72,75,73,73,69,71,70,70
173452,81,85,85,87,83,80,85,84,84,84
220701,61,52,49,52,58,55,55,87,55,64
151810,38,53,57,75,60,39,26,38,25,32
232672,64,75,65,65,64,73,69,69,65,64
163295,88,89,87,88,88,88,83,85,85,87
164085,,,,,,,,,,
118541,60,54,63,62,58,68,66,72,87,65
192864,69,68,76,73,74,74,66,68,67,63
232706,72,72,78,79,73,81,72,75,70,66
220710,77,68,72,76,70,71,72,72,70,72
178059,83,86,83,86,89,86,87,87,82,84
213826,86,86,86,83,83,80,81,84,84,81
166674,85,86,87,90,92,89,84,88,90,89
167288,72,70,73,79,74,78,79,75,72,74
166683,99,99,99,98,98,99,98,98,98,97
166692,87,86,88,87,93,89,85,89,90,85
369002,,,,,,,,,,
173957,,,,,,,,,,
200226,60,66,56,61,50,55,56,52,53,50
146977,,,,,,,,,,
164270,77,80,81,79,75,83,84,83,79,82
147013,75,79,75,76,71,76,75,69,76,79
226587,70,62,62,53,63,52,59,60,61,53
159717,70,70,68,66,67,70,69,68,68,70
155511,58,70,64,70,56,57,57,56,59,69
166656,81,80,83,85,84,87,89,79,82,76
147031,,,,,,,,,,
490328,,,76,,,,,,,
192925,61,65,61,64,64,63,59,66,66,68
239169,,,,,,,,,,
218335,,,,,,,,,,
220792,,,,,,,,,,
220808,,,71,78,72,68,69,71,76,67
220871,,,,,,,,,,
118693,71,66,76,78,71,80,82,74,74,71
140447,86,89,86,88,87,80,82,82,83,81
193016,77,75,73,72,76,66,70,67,68,67
153977,53,74,38,70,67,0,50,50,50,100
203960,92,81,89,83,53,57,86,100,77,90
213987,79,78,82,78,83,80,80,81,81,80
198950,81,80,80,78,79,79,72,71,77,79
166850,83,85,81,82,83,83,81,80,88,81
193061,83,75,75,100,100,100,100,69,100,100
193052,75,22,64,80,75,88,93,83,88,52
193070,93,75,89,78,86,100,83,100,83,91
417752,83,89,40,73,67,78,40,50,58,50
213996,89,87,88,85,88,88,87,86,83,85
147129,50,,84,100,100,79,68,50,100,
203997,,,,,,,,,,
198969,58,53,57,54,59,63,54,55,62,61
190114,75,36,47,34,57,42,52,37,44,53
174020,77,66,73,71,72,70,61,69,64,60
127565,67,65,63,65,70,63,66,65,66,67
166869,,,,,,,,,,
135717,,,,,,,,,,
204006,61,72,64,68,66,62,65,57,55,63
204015,66,69,69,63,54,58,61,54,49,60
204024,89,92,91,92,90,90,90,89,89,89
169220,,,,,,,,,,
171100,91,92,91,91,92,92,91,91,91,91
169628,,,,,,,,,,
171128,84,84,83,83,87,85,82,83,83,81
245953,63,60,56,55,59,45,58,57,58,54
151962,95,90,93,,,,,,,
199458,40,65,63,60,74,58,54,45,57,50
481225,60,100,,100,67,100,80,,,
155520,72,67,63,68,74,67,63,74,73,77
482158,53,64,65,68,68,67,70,,,
220996,,,,,,,,,,
220978,75,76,76,75,73,71,68,70,70,73
230959,94,96,96,94,97,96,95,97,95,96
119058,,,,,,,,,,
226806,,,,,,,,,,100
181330,61,60,62,64,59,59,62,63,66,60
157377,69,74,85,80,78,80,83,72,79,76
178208,80,63,40,64,62,81,64,67,79,71
226833,67,65,67,70,70,72,67,71,68,71
143853,,,,,,,,,,
423643,,,,,,,,,,
480985,60,67,0,44,100,91,,,,
101675,64,54,50,56,53,52,55,52,54,55
214041,77,75,77,77,76,77,81,79,81,81
486901,74,71,76,79,78,,,,,
147244,75,78,76,72,73,82,77,78,77,78
118888,77,75,77,78,82,71,81,77,78,82
175980,75,79,78,82,78,80,75,77,88,79
239309,81,80,75,69,74,76,81,73,80,75
239318,85,87,85,83,87,82,83,81,76,79
174127,72,86,80,83,82,83,70,84,78,66
174358,76,72,74,76,74,71,68,68,68,67
173920,77,74,75,73,74,73,74,70,77,76
200253,72,70,69,70,75,67,68,66,63,71
118912,,100,,68,70,71,67,66,65,66
193247,81,73,67,70,51,65,76,64,81,81
214069,82,79,85,82,85,80,81,86,86,81
211130,,,,,,,,,,
176053,76,80,77,81,79,72,68,73,75,69
176080,82,80,79,80,82,80,79,81,83,82
176035,75,63,59,59,75,69,79,74,75,75
176044,61,62,61,60,66,65,53,61,63,53
178244,71,66,59,61,58,63,60,62,66,64
178341,65,61,65,61,65,65,66,60,60,61
179566,78,78,77,79,78,75,75,75,75,73
178411,82,83,81,83,87,86,83,85,83,85
178369,42,44,45,43,45,52,44,49,50,54
178387,63,62,66,66,64,64,60,58,62,62
129774,63,60,65,57,81,59,65,56,61,61
175281,,,,,,,,,,
118976,,,,,70,74,71,75,71,74
193292,84,89,88,85,87,90,89,88,88,89
147341,79,73,72,73,74,74,76,76,74,75
185572,81,81,79,79,83,84,80,79,80,80
262165,,,,,,100,,64,,
180461,77,77,76,76,76,76,76,74,74,74
180179,62,54,57,54,53,57,59,55,56,56
180522,55,66,60,59,61,59,59,52,58,59
180416,79,73,74,76,73,71,69,66,68,66
185590,80,79,80,83,83,81,86,81,82,81
127954,,,,,,,100,100,100,50
199032,67,60,62,57,59,58,58,51,50,66
166911,71,82,81,79,76,77,70,68,79,68
147369,81,77,83,79,86,87,78,83,82,94
214148,72,72,77,73,73,84,79,74,84,80
214157,82,81,82,78,80,79,78,75,77,80
157386,73,74,72,71,66,70,69,67,74,67
140553,83,75,84,76,83,83,80,82,87,83
140562,,,,,,,,,,
127617,,63,62,62,63,69,58,51,61,57
163453,71,72,75,70,76,75,72,72,73,67
154004,68,71,70,65,74,75,73,68,75,70
218399,40,50,48,58,49,52,50,40,43,62
214166,68,72,59,70,64,67,60,66,62,62
209241,100,71,100,100,88,87,85,67,100,92
204176,61,64,67,84,85,88,77,79,86,81
166939,93,92,91,91,90,91,89,92,92,91
219198,72,71,72,74,69,70,67,68,66,66
239390,65,72,79,77,68,78,72,67,66,64
154013,75,67,75,72,78,81,82,75,76,82
204200,72,72,71,73,71,67,69,77,69,71
193353,80,85,78,77,78,74,70,70,68,73
119173,72,73,76,79,79,77,79,81,83,84
163462,79,74,76,75,75,79,78,80,82,80
204194,79,79,79,78,80,82,73,76,70,74
214175,90,88,91,90,93,91,91,94,90,93
209287,52,56,57,68,70,75,67,60,62,66
157401,79,79,77,74,72,72,73,70,72,70
204264,72,76,75,66,74,71,68,66,71,67
